alumni_id,graduation_year,age,events_attended,emails_received,emails_opened,newsletter_clicks,volunteer_events,previous_donations,total_donation_amount,donation_frequency,days_since_last_donation,career_level,industry,days_since_last_interaction,donated_next_12_months
14052,2014,28,8,13,13,2,1,1,9356,0,589,Executive,Healthcare,334,1
14053,2016,36,9,49,38,15,4,1,8092,5,774,Mid,Manufacturing,373,1
14054,1980,41,1,39,1,7,1,5,5629,4,67,Entry,Manufacturing,485,1
14055,1982,46,5,22,31,12,3,1,3244,5,573,Executive,Education,6,1
14056,2003,24,0,46,2,0,3,1,7187,1,402,Mid,Healthcare,224,1
14057,2006,67,10,9,40,9,3,0,0,1,874,Mid,Technology,388,1
14058,2019,45,1,31,7,1,3,4,8694,3,174,Mid,Manufacturing,435,1
14059,2015,55,4,10,25,2,4,5,6370,4,279,Senior,Technology,115,1
14060,2013,67,0,36,31,15,2,5,4204,3,463,Entry,Finance,102,1
14061,2008,43,7,12,10,13,4,0,0,2,389,Mid,Healthcare,225,1
14062,2003,32,0,43,0,2,5,2,3812,5,747,Senior,Technology,52,1
14063,2003,69,8,25,14,6,4,0,0,2,135,Senior,Healthcare,374,1
14064,2021,29,9,22,3,12,1,5,7254,0,408,Mid,Other,2,1
14065,1983,60,10,18,3,7,2,2,785,0,223,Entry,Manufacturing,317,1
14066,1982,64,2,19,27,14,0,5,227,4,600,Executive,Finance,31,1
14067,2013,56,1,46,9,8,0,3,4947,4,969,Senior,Education,257,1
14068,2002,67,0,30,10,6,2,2,7477,3,618,Mid,Finance,79,1
14069,2002,59,8,48,22,7,0,5,827,3,552,Entry,Healthcare,123,1
14070,2024,29,3,36,2,10,2,0,0,4,697,Entry,Finance,336,1
14071,1984,58,0,43,38,14,1,5,6256,4,976,Mid,Manufacturing,308,1
14072,2010,48,0,32,38,5,1,0,0,0,187,Senior,Healthcare,395,0
14073,2020,49,6,43,16,1,4,2,6082,0,877,Executive,Healthcare,379,1
14074,1985,61,1,47,21,0,0,0,0,0,386,Entry,Manufacturing,388,0
14075,2016,55,6,36,26,2,2,2,3548,4,8,Executive,Other,259,1
14076,1989,53,6,17,15,8,1,1,7688,3,179,Entry,Technology,311,1
14077,2019,36,9,19,15,15,4,4,59,1,697,Entry,Education,335,1
14078,1986,65,8,22,39,12,0,2,5431,1,443,Entry,Other,209,1
14079,2018,38,6,43,2,6,0,1,2670,3,593,Senior,Other,447,1
14080,2017,54,0,10,32,1,0,1,3339,3,688,Senior,Finance,44,0
14081,2000,68,7,15,1,13,1,1,2789,3,605,Mid,Other,443,0
14082,1999,67,7,36,38,0,1,1,3654,0,900,Executive,Education,403,1
14083,1982,37,3,44,26,1,0,2,5548,2,445,Executive,Education,308,1
14084,2001,50,7,24,14,14,1,0,0,4,115,Mid,Other,328,1
14085,1983,30,3,37,6,2,0,1,7518,0,671,Senior,Manufacturing,271,1
14086,2007,54,7,44,8,15,3,3,2662,1,244,Executive,Technology,226,1
14087,1991,50,4,12,40,13,1,1,201,4,282,Mid,Education,348,0
14088,2017,34,3,39,5,5,2,0,0,3,212,Entry,Healthcare,112,1
14089,2015,42,5,9,11,11,1,0,0,5,663,Executive,Other,29,1
14090,2020,42,1,39,29,8,0,4,7943,1,677,Senior,Technology,275,1
14091,1984,26,1,18,19,7,2,4,3026,3,450,Executive,Manufacturing,361,1
14092,1992,31,1,25,19,9,4,1,3356,5,911,Entry,Other,213,1
14093,2002,27,8,28,26,8,2,1,3973,3,654,Senior,Education,86,1
14094,2009,34,9,21,19,10,2,5,4471,3,24,Senior,Other,435,1
14095,2016,22,2,22,6,10,1,5,4237,4,711,Mid,Manufacturing,291,1
14096,2004,41,9,38,39,7,5,4,3123,1,232,Senior,Finance,21,1
14097,2006,68,3,16,39,6,2,1,2307,1,515,Mid,Manufacturing,384,0
14098,1993,67,9,20,29,5,2,5,6003,3,287,Senior,Healthcare,20,1
14099,2015,29,7,8,7,7,0,3,3790,0,684,Entry,Manufacturing,175,1
14100,2018,31,3,29,1,5,1,2,5935,2,183,Entry,Technology,490,1
14101,1995,30,10,38,13,1,0,4,6521,5,250,Entry,Finance,466,1
14102,2001,62,9,32,9,12,1,4,3110,0,290,Entry,Other,455,1
14103,2000,24,9,50,17,8,4,0,0,4,948,Entry,Other,260,1
14104,2000,32,6,15,17,8,5,1,1601,5,797,Executive,Healthcare,375,1
14105,1987,33,4,17,15,2,2,4,3777,2,358,Entry,Finance,167,1
14106,1995,31,8,35,4,8,1,4,4923,0,623,Senior,Healthcare,220,1
14107,2010,46,3,29,30,1,2,5,5919,5,304,Mid,Other,81,1
14108,2021,46,2,43,36,11,2,3,3778,1,349,Executive,Finance,476,1
14109,1989,32,1,14,19,15,3,1,8513,0,976,Senior,Education,78,1
14110,2011,57,0,28,22,13,0,2,5863,3,338,Entry,Manufacturing,497,1
14111,2013,60,10,5,31,2,5,3,179,4,947,Entry,Technology,300,1
14112,1988,47,5,29,16,15,1,2,3965,0,478,Senior,Technology,158,0
14113,1996,35,9,32,12,13,4,0,0,5,464,Executive,Education,142,1
14114,1990,60,1,40,12,5,5,4,8220,0,129,Mid,Finance,313,1
14115,2011,61,7,22,16,13,3,5,8929,5,186,Mid,Manufacturing,436,1
14116,1989,22,5,10,14,3,0,3,3719,2,420,Mid,Education,44,1
14117,2001,25,4,6,25,7,4,2,6330,3,495,Mid,Finance,450,1
14118,1996,51,1,7,27,0,4,1,54,2,540,Entry,Manufacturing,235,1
14119,1983,33,6,50,29,12,2,0,0,4,669,Executive,Finance,491,1
14120,2004,56,1,12,34,5,0,0,0,4,885,Entry,Technology,169,1
14121,2000,34,4,35,21,1,3,4,7998,5,234,Executive,Manufacturing,224,1
14122,2016,52,1,23,9,5,1,4,2064,3,277,Mid,Technology,407,1
14123,2017,59,10,10,10,13,1,2,4183,2,101,Senior,Technology,293,1
14124,1980,64,9,18,37,15,3,2,3294,3,458,Senior,Manufacturing,306,1
14125,2004,44,10,7,32,0,2,0,0,2,736,Entry,Education,279,0
14126,2015,25,10,5,5,14,2,2,2751,5,786,Senior,Finance,460,0
14127,1996,37,1,48,36,1,4,4,724,5,834,Entry,Manufacturing,90,1
14128,2020,28,6,34,6,8,0,0,0,5,231,Entry,Other,416,1
14129,2003,43,8,50,11,5,4,0,0,1,853,Executive,Technology,146,1
14130,1981,50,4,23,6,7,1,1,9488,3,273,Mid,Finance,280,1
14131,2019,32,6,23,1,6,3,1,8049,4,364,Mid,Manufacturing,69,1
14132,1994,54,3,13,0,8,0,2,9086,2,477,Mid,Education,480,0
14133,2011,50,1,11,22,8,3,2,2499,1,960,Mid,Manufacturing,472,1
14134,2018,60,2,50,24,10,0,4,1329,4,467,Executive,Manufacturing,470,1
14135,1985,33,1,41,17,3,5,4,5117,2,624,Mid,Healthcare,48,1
14136,1980,28,4,45,6,6,1,1,2627,1,900,Mid,Other,16,1
14137,2002,60,5,11,2,4,1,0,0,4,971,Senior,Finance,148,0
14138,2018,63,6,13,28,6,5,3,9361,4,650,Mid,Manufacturing,42,1
14139,1996,69,2,8,9,3,0,5,7057,1,727,Mid,Technology,211,1
14140,2013,47,3,29,4,11,2,5,7865,4,825,Entry,Technology,203,1
14141,2020,61,7,16,33,9,0,3,4294,2,273,Entry,Healthcare,204,1
14142,2008,30,3,10,7,10,1,2,9656,2,327,Mid,Technology,337,1
14143,1988,62,6,22,13,10,3,5,1730,4,860,Entry,Manufacturing,405,1
14144,1992,55,5,44,39,0,4,5,8149,0,183,Senior,Finance,62,1
14145,1985,66,6,25,5,3,3,3,1123,5,917,Senior,Healthcare,23,1
14146,1985,34,0,19,0,14,1,3,7193,1,823,Senior,Other,32,0
14147,1999,57,2,7,32,12,3,1,4621,0,193,Executive,Healthcare,450,1
14148,1982,46,5,6,39,9,2,0,0,2,790,Senior,Education,208,0
14149,1996,45,2,45,10,14,2,4,264,4,271,Mid,Education,486,1
14150,1991,65,6,44,23,2,0,1,2029,3,299,Senior,Finance,479,0
14151,2024,38,8,8,9,8,3,5,6874,3,583,Senior,Finance,272,1
14152,1980,23,2,36,22,4,3,4,9435,5,195,Senior,Healthcare,175,1
14153,1996,34,0,6,15,3,1,1,3766,0,781,Senior,Manufacturing,43,1
14154,1982,52,9,50,36,15,0,1,8587,0,904,Entry,Manufacturing,152,1
14155,2005,50,5,33,15,7,0,3,7056,0,330,Senior,Education,455,1
14156,1994,49,0,6,30,14,3,4,9672,2,751,Senior,Finance,362,1
14157,2015,48,0,38,5,4,4,1,8299,5,485,Entry,Finance,354,1
14158,2011,36,7,31,29,15,3,3,3563,5,619,Entry,Manufacturing,187,1
14159,2011,52,8,43,36,2,3,2,8071,2,498,Executive,Education,284,0
14160,1983,61,1,48,0,15,3,4,7849,5,399,Mid,Manufacturing,11,1
14161,1997,36,8,42,24,1,2,1,6035,4,396,Executive,Manufacturing,355,1
14162,1998,54,4,22,20,14,5,5,7959,2,803,Entry,Healthcare,382,1
14163,2022,41,7,40,34,7,0,2,3196,4,811,Entry,Finance,136,1
14164,2014,63,6,23,37,11,5,3,1185,4,99,Entry,Healthcare,473,1
14165,2019,33,6,31,4,1,2,1,4131,0,80,Executive,Healthcare,85,1
14166,1993,58,3,49,11,13,4,5,3075,3,781,Senior,Manufacturing,52,1
14167,2012,30,1,24,4,7,1,3,412,0,860,Mid,Education,60,0
14168,1993,44,4,25,8,15,4,3,8674,2,16,Mid,Manufacturing,414,1
14169,2013,29,10,27,8,4,0,5,3847,1,704,Senior,Other,500,1
14170,1983,53,10,34,34,7,1,3,8794,2,211,Mid,Education,112,1
14171,2003,69,2,29,0,15,5,4,7974,3,864,Senior,Finance,303,1
14172,2008,35,8,35,9,4,4,2,1081,2,125,Executive,Other,107,1
14173,1998,48,5,31,38,0,0,2,4355,3,821,Entry,Other,477,1
14174,1985,46,0,38,35,11,4,0,0,1,637,Senior,Other,334,1
14175,2012,34,2,12,36,12,1,1,8216,1,129,Senior,Technology,302,0
14176,2019,42,3,23,34,10,1,3,8389,5,656,Entry,Finance,416,1
14177,1998,66,8,45,16,13,4,1,2626,4,767,Entry,Manufacturing,66,1
14178,1980,52,10,30,12,10,2,2,8614,2,534,Mid,Education,481,0
14179,1984,58,5,32,5,1,4,2,1141,4,213,Senior,Other,319,1
14180,2006,69,3,8,36,13,5,3,6935,0,128,Entry,Technology,121,1
14181,1995,64,0,35,31,15,4,4,1120,0,523,Mid,Other,253,1
14182,1985,26,7,20,10,5,4,5,4527,0,652,Executive,Education,400,1
14183,2019,34,10,14,16,2,2,3,7106,5,461,Senior,Education,299,1
14184,1992,49,1,42,4,7,3,3,9985,0,969,Executive,Technology,4,1
14185,2014,64,10,14,5,4,1,0,0,0,779,Entry,Technology,349,1
14186,1998,46,10,49,9,2,5,5,4903,2,56,Entry,Finance,445,1
14187,1991,56,7,13,32,11,0,4,55,4,597,Senior,Healthcare,234,1
14188,1995,68,5,43,29,9,1,1,6758,4,273,Executive,Other,498,1
14189,2022,60,7,40,20,6,1,5,2263,3,614,Entry,Technology,446,1
14190,1989,28,5,40,16,13,3,4,8212,0,338,Senior,Other,334,1
14191,2004,59,4,23,26,7,1,3,6353,1,861,Senior,Healthcare,38,1
14192,1999,53,4,23,2,3,1,3,8482,3,142,Senior,Healthcare,199,1
14193,2010,24,9,16,28,12,2,3,1994,3,422,Entry,Healthcare,169,1
14194,1983,66,9,17,1,12,2,3,834,2,333,Entry,Healthcare,357,1
14195,2023,60,10,29,28,10,2,3,4283,3,840,Senior,Technology,347,1
14196,2002,58,7,40,35,8,2,5,5270,1,964,Mid,Other,20,1
14197,1981,43,6,29,33,5,2,5,4309,4,928,Senior,Education,174,1
14198,2001,29,7,32,36,13,5,5,1501,3,687,Senior,Other,73,1
14199,2016,38,7,46,0,0,0,4,4688,2,132,Senior,Other,283,1
14200,1987,48,6,43,25,4,3,3,4136,0,855,Mid,Technology,148,1
14201,1986,54,1,34,0,4,4,2,19,1,263,Executive,Technology,112,1
14202,1993,67,10,9,3,6,5,5,1032,0,146,Entry,Manufacturing,283,1
14203,1982,38,8,21,38,6,2,2,9016,5,435,Entry,Manufacturing,85,1
14204,1995,63,6,22,13,5,3,0,0,3,11,Executive,Finance,101,0
14205,1998,33,10,47,17,14,4,1,747,4,839,Senior,Healthcare,18,1
14206,1997,69,5,25,33,14,1,5,7004,2,903,Senior,Healthcare,62,1
14207,1995,67,8,26,0,7,5,2,967,1,54,Entry,Manufacturing,115,1
14208,1987,48,0,43,21,1,1,0,0,4,229,Senior,Education,179,0
14209,2012,69,10,10,15,13,3,4,2798,1,979,Executive,Finance,37,1
14210,1991,29,1,20,21,12,0,1,3015,2,121,Entry,Other,301,1
14211,1990,44,0,6,15,15,0,3,6605,2,860,Mid,Education,407,0
14212,1984,63,9,5,27,12,3,5,1804,3,232,Senior,Manufacturing,91,1
14213,2006,50,2,34,27,6,0,5,2023,1,161,Executive,Other,172,1
14214,1991,41,10,47,21,9,0,3,8592,5,593,Entry,Education,204,1
14215,1996,37,4,41,5,14,1,4,4432,5,960,Entry,Healthcare,8,1
14216,1985,38,0,27,24,6,0,1,9560,3,970,Mid,Manufacturing,8,1
14217,2012,37,3,5,1,3,0,5,3324,1,558,Senior,Other,20,1
14218,1984,40,7,23,6,11,3,2,7163,1,875,Mid,Education,23,1
14219,2007,29,5,50,16,9,0,1,1877,0,802,Executive,Finance,94,1
14220,1993,59,0,7,34,1,5,0,0,3,499,Entry,Finance,191,1
14221,1984,59,0,6,19,3,2,5,3675,1,671,Entry,Technology,348,1
14222,2012,50,2,41,1,3,2,4,6961,1,178,Mid,Other,295,1
14223,2020,62,9,21,6,11,3,2,5,2,361,Mid,Manufacturing,457,1
14224,1998,57,7,32,31,11,2,1,5533,0,207,Mid,Manufacturing,179,1
14225,2001,47,10,22,18,5,1,1,8777,5,901,Senior,Other,387,1
14226,1984,52,10,37,11,13,5,2,9713,5,904,Entry,Manufacturing,130,1
14227,1981,65,7,19,8,6,5,0,0,2,551,Senior,Healthcare,396,1
14228,2009,33,2,26,26,2,3,0,0,3,725,Executive,Healthcare,20,1
14229,2018,38,6,45,13,14,0,1,3469,5,431,Senior,Manufacturing,7,0
14230,1983,36,2,31,1,9,2,3,9013,3,455,Mid,Other,375,1
14231,2012,30,3,41,20,0,1,2,4333,1,503,Executive,Education,200,1
14232,1992,60,8,36,3,2,3,5,6633,4,863,Executive,Healthcare,365,1
14233,1999,63,3,49,20,8,3,0,0,2,153,Senior,Other,384,1
14234,1986,69,2,23,21,0,0,5,857,3,337,Senior,Manufacturing,13,1
14235,1994,33,4,32,1,12,4,0,0,1,292,Mid,Healthcare,331,1
14236,2002,53,6,32,16,7,2,0,0,1,435,Mid,Other,35,1
14237,1993,46,4,14,18,1,1,4,2550,2,395,Executive,Technology,405,1
14238,2002,60,3,24,39,5,3,5,1225,5,165,Mid,Finance,372,1
14239,1998,39,7,29,23,2,2,3,8845,1,993,Entry,Technology,163,0
14240,2008,36,3,25,19,6,1,0,0,0,451,Entry,Manufacturing,44,0
14241,1999,53,1,18,37,1,5,3,7400,5,783,Executive,Other,143,1
14242,2008,27,9,26,11,3,5,1,9531,4,956,Senior,Finance,10,1
14243,2003,65,5,30,24,9,1,1,4556,2,535,Senior,Education,322,0
14244,1997,64,1,48,22,8,5,4,2717,2,973,Entry,Manufacturing,353,1
14245,1989,56,2,15,33,5,3,3,3392,2,400,Senior,Education,408,1
14246,2020,55,0,11,31,3,2,2,8154,1,114,Mid,Education,345,1
14247,1987,59,4,21,23,1,1,4,9254,1,350,Entry,Healthcare,450,1
14248,2005,26,8,22,24,9,3,0,0,2,259,Executive,Healthcare,211,1
14249,2008,39,1,11,2,13,2,1,4528,2,817,Senior,Finance,414,0
14250,1989,37,6,24,24,8,2,1,9800,0,875,Executive,Finance,112,1
14251,1996,29,4,42,27,14,3,2,1081,3,225,Executive,Other,448,1
14252,1981,46,1,15,11,3,2,4,6639,5,613,Senior,Healthcare,345,1
14253,1985,53,7,48,25,8,4,3,7018,5,485,Senior,Finance,344,1
14254,1984,47,10,20,7,13,1,1,6105,0,130,Entry,Other,10,0
14255,2007,43,5,31,4,1,1,0,0,2,263,Entry,Technology,335,1
14256,2020,52,3,15,10,6,2,2,2654,1,523,Executive,Manufacturing,339,1
14257,1984,64,3,20,34,10,3,2,155,1,930,Executive,Technology,361,1
14258,1997,31,1,27,26,10,0,5,4296,2,833,Entry,Manufacturing,371,1
14259,2005,33,2,16,40,4,5,2,3069,3,180,Executive,Other,165,1
14260,1999,49,6,44,37,7,2,0,0,4,348,Mid,Healthcare,257,1
14261,2020,27,2,7,18,10,0,2,4594,4,470,Senior,Technology,53,1
14262,2006,41,4,6,31,13,2,3,7663,0,160,Senior,Education,92,1
14263,1991,26,9,42,27,7,0,5,6303,5,113,Mid,Technology,262,1
14264,1986,44,5,28,35,13,2,3,9426,3,17,Entry,Finance,432,0
14265,1982,30,5,33,17,13,3,4,6142,4,103,Entry,Technology,295,1
14266,1989,50,3,50,9,3,5,4,9668,3,185,Executive,Healthcare,44,1
14267,2013,37,5,38,31,12,0,3,3755,1,341,Executive,Healthcare,437,1
14268,2004,67,2,24,17,3,4,0,0,1,461,Entry,Finance,216,1
14269,2014,43,6,22,11,14,3,5,6574,3,604,Executive,Manufacturing,188,1
14270,1995,29,6,18,7,7,5,4,6121,2,812,Mid,Finance,387,1
14271,1981,41,3,22,32,2,2,2,6074,4,142,Senior,Other,106,1
14272,2003,35,1,6,37,6,0,3,1342,4,654,Mid,Manufacturing,289,1
14273,1989,60,10,5,13,7,5,1,7679,1,812,Senior,Healthcare,472,1
14274,2017,58,6,24,1,7,1,0,0,5,963,Senior,Healthcare,7,1
14275,2001,55,2,38,8,10,3,0,0,0,611,Executive,Other,31,1
14276,2005,32,0,45,4,9,0,3,461,4,452,Executive,Manufacturing,401,1
14277,2022,61,1,45,33,3,3,1,2991,1,450,Senior,Technology,167,1
14278,2018,54,9,15,18,8,0,0,0,1,971,Executive,Technology,330,1
14279,2006,52,8,31,6,14,1,5,9770,3,61,Mid,Finance,439,1
14280,2008,65,7,27,38,9,4,4,200,3,595,Entry,Healthcare,36,1
14281,2017,55,5,42,16,3,1,5,515,5,939,Executive,Technology,230,0
14282,1999,28,5,48,25,7,2,1,5871,3,275,Executive,Healthcare,182,1
14283,2006,44,0,7,26,5,3,5,5450,0,678,Executive,Finance,291,1
14284,2020,67,1,16,27,4,4,2,4839,4,294,Entry,Education,245,0
14285,1999,28,3,34,19,14,3,4,6490,0,128,Mid,Healthcare,9,1
14286,2023,46,2,35,5,3,5,1,3231,0,363,Senior,Education,69,1
14287,1998,24,0,27,7,4,0,3,3696,3,66,Mid,Healthcare,236,0
14288,1999,59,7,5,31,14,2,0,0,5,46,Executive,Manufacturing,463,1
14289,2014,41,6,45,18,12,2,4,3293,1,968,Entry,Other,117,1
14290,1981,55,3,24,31,14,3,3,7001,2,373,Mid,Education,216,1
14291,2009,65,8,10,18,10,2,1,1629,1,821,Executive,Manufacturing,190,0
14292,2013,65,10,15,23,0,3,2,4018,1,659,Executive,Other,417,1
14293,2001,51,3,39,23,6,0,0,0,1,761,Senior,Manufacturing,350,0
14294,1982,38,0,8,16,7,0,0,0,1,136,Entry,Finance,238,1
14295,1985,31,9,33,17,11,3,4,2016,0,94,Senior,Finance,327,1
14296,1994,56,0,14,11,8,1,3,8358,3,237,Mid,Technology,400,1
14297,2006,41,0,33,40,12,1,1,975,3,795,Senior,Education,378,1
14298,1989,39,0,42,22,2,0,1,4547,1,831,Mid,Technology,316,0
14299,1988,66,3,5,17,14,4,3,7305,2,34,Executive,Education,205,1
14300,2012,65,0,44,15,8,1,0,0,4,295,Entry,Finance,221,0
14301,2011,48,1,12,15,9,3,3,3944,1,892,Entry,Finance,145,1
14302,1985,57,3,42,35,4,0,5,209,1,869,Executive,Other,188,1
14303,2020,44,6,21,22,9,2,1,9800,2,491,Entry,Other,237,1
14304,2015,53,1,23,21,5,2,3,213,0,257,Senior,Finance,291,1
14305,1981,31,7,37,38,0,1,0,0,1,386,Mid,Education,468,1
14306,2008,32,6,19,32,8,4,4,5782,2,269,Mid,Finance,436,1
14307,1983,59,8,49,23,8,5,5,7402,0,976,Mid,Technology,222,1
14308,1980,27,5,35,19,5,1,0,0,0,866,Senior,Manufacturing,245,0
14309,1998,62,3,25,32,7,4,2,303,5,323,Mid,Other,246,1
14310,2005,68,5,7,30,3,1,2,7276,5,46,Entry,Education,416,1
14311,2004,55,3,6,39,4,2,3,7000,5,605,Mid,Manufacturing,406,1
14312,1989,57,6,39,7,4,4,0,0,1,693,Senior,Technology,447,1
14313,1994,58,8,45,9,6,2,0,0,0,953,Entry,Healthcare,37,1
14314,2001,38,2,20,0,6,3,1,4047,1,701,Executive,Other,452,1
14315,2000,61,2,49,20,6,3,4,1855,1,486,Entry,Finance,206,1
14316,2001,61,1,25,24,4,0,5,6951,3,562,Senior,Other,413,1
14317,2015,33,0,16,31,3,2,0,0,4,717,Entry,Other,399,1
14318,2013,42,0,32,9,7,2,5,5959,4,815,Mid,Other,437,0
14319,2009,61,2,16,8,0,0,3,1633,3,410,Senior,Technology,186,0
14320,2004,40,6,37,19,0,3,1,2474,1,844,Executive,Healthcare,359,0
14321,2024,24,10,24,19,5,3,5,5040,2,950,Mid,Education,476,1
14322,2007,39,8,44,39,1,4,5,2377,0,124,Senior,Technology,91,1
14323,1980,40,1,25,6,11,4,5,9942,3,211,Senior,Education,5,0
14324,2024,68,6,43,10,2,5,5,3411,5,368,Executive,Manufacturing,132,0
14325,1983,27,0,45,20,3,3,5,4659,3,944,Executive,Manufacturing,485,0
14326,1986,37,1,46,37,13,5,1,4275,3,919,Senior,Education,472,1
14327,1988,29,5,40,18,15,1,3,4385,3,265,Executive,Manufacturing,91,1
14328,2015,69,10,26,14,1,2,5,8677,4,134,Executive,Manufacturing,0,1
14329,1998,39,4,30,5,9,4,5,9552,1,883,Mid,Finance,269,1
14330,1980,69,7,11,9,6,1,3,7275,3,784,Senior,Education,82,0
14331,1989,64,10,11,15,14,4,0,0,3,789,Entry,Education,286,1
14332,2015,60,1,12,10,9,0,0,0,3,314,Mid,Healthcare,178,1
14333,1988,33,0,30,34,0,2,1,7605,2,299,Senior,Other,376,1
14334,2024,66,6,28,7,2,5,1,1299,2,778,Senior,Finance,334,1
14335,2021,31,5,28,27,1,5,4,8373,0,297,Mid,Technology,146,1
14336,2011,28,7,44,2,12,4,1,9454,1,278,Executive,Finance,101,1
14337,2011,67,10,16,1,8,3,3,8337,3,373,Entry,Technology,287,1
14338,1985,22,7,12,13,15,5,5,5163,0,955,Entry,Education,312,1
14339,2017,57,1,13,28,7,0,3,1839,5,725,Senior,Finance,30,1
14340,1996,42,7,7,2,2,0,4,4594,0,487,Senior,Healthcare,313,1
14341,1989,58,5,25,0,4,3,2,802,5,61,Entry,Other,484,1
14342,2006,45,8,35,14,2,0,2,3950,5,878,Senior,Manufacturing,153,1
14343,2014,46,6,28,19,13,2,3,1318,1,53,Entry,Technology,47,1
14344,2000,28,1,8,21,10,4,2,6118,2,337,Executive,Manufacturing,378,0
14345,2004,63,7,24,33,12,0,2,4626,1,374,Entry,Other,40,1
14346,2007,38,8,20,32,11,2,4,2940,0,876,Entry,Education,152,1
14347,1994,50,6,14,8,10,3,5,7569,5,473,Entry,Education,430,0
14348,1983,51,3,47,2,11,4,1,7398,1,111,Senior,Education,181,0
14349,2008,28,8,30,1,10,3,1,5458,2,989,Executive,Manufacturing,231,1
14350,1988,54,3,33,3,5,4,2,2052,0,268,Mid,Other,120,1
14351,2006,28,3,9,15,4,0,0,0,1,323,Mid,Education,184,0
14352,2005,45,8,15,32,10,0,4,6305,3,618,Entry,Education,455,1
14353,1998,32,7,33,8,1,4,5,8407,3,794,Senior,Manufacturing,316,1
14354,2007,30,3,49,39,13,2,5,785,1,882,Mid,Education,387,0
14355,1996,33,7,19,37,9,2,2,6979,1,679,Mid,Other,414,1
14356,2022,56,7,10,17,15,2,0,0,5,585,Entry,Technology,119,0
14357,2020,25,6,19,15,7,1,0,0,5,747,Entry,Finance,351,1
14358,2021,57,9,47,7,5,5,5,3109,2,603,Senior,Technology,225,1
14359,1999,49,5,24,22,13,5,4,6053,0,84,Mid,Education,111,1
14360,2024,34,7,38,35,14,5,1,5004,1,371,Entry,Other,194,1
14361,2019,44,6,6,2,2,2,5,5756,0,74,Executive,Other,296,1
14362,2018,40,4,48,14,12,0,5,7445,3,595,Executive,Education,25,1
14363,2002,63,3,20,37,14,1,3,284,0,756,Executive,Education,451,1
14364,2011,58,1,23,32,12,2,0,0,4,507,Entry,Education,193,1
14365,2012,60,10,38,17,0,0,3,1643,2,227,Senior,Manufacturing,18,1
14366,1984,45,7,18,22,4,1,3,7235,2,594,Executive,Other,342,1
14367,2022,37,8,28,2,11,0,4,9319,0,393,Executive,Finance,24,1
14368,2013,54,3,32,29,10,4,5,9461,2,14,Executive,Manufacturing,46,1
14369,2019,33,3,36,16,1,0,1,6335,0,812,Entry,Manufacturing,198,0
14370,1990,55,4,41,31,12,1,4,643,0,180,Entry,Other,263,1
14371,1982,28,1,14,6,1,2,0,0,3,507,Entry,Education,2,0
14372,2012,32,6,49,38,8,5,1,8217,0,337,Executive,Technology,470,1
14373,1990,52,4,13,13,10,1,5,3937,2,262,Entry,Other,238,1
14374,1995,50,5,28,14,12,2,2,4807,4,925,Entry,Technology,288,1
14375,1997,34,3,40,11,14,2,1,6336,1,77,Senior,Healthcare,367,1
14376,2009,52,7,33,7,9,3,4,6524,2,228,Entry,Other,411,1
14377,1989,23,7,33,15,6,4,4,1025,4,744,Mid,Finance,21,1
14378,1997,60,4,27,40,5,3,3,5722,2,29,Entry,Other,354,1
14379,2017,36,5,31,33,14,5,5,1068,4,373,Entry,Healthcare,353,1
14380,1998,32,2,35,23,12,1,2,9130,2,154,Mid,Manufacturing,29,1
14381,2015,55,0,47,28,0,3,5,4098,1,816,Mid,Healthcare,46,1
14382,1992,60,8,11,15,14,5,1,8015,3,184,Entry,Healthcare,419,1
14383,1982,25,8,49,4,13,2,2,9664,3,447,Senior,Other,314,1
14384,1989,32,2,8,4,9,1,5,175,1,868,Executive,Healthcare,269,1
14385,2017,50,3,18,29,1,3,3,8095,2,446,Mid,Finance,328,1
14386,1980,23,6,46,4,10,0,2,1143,4,431,Senior,Other,469,0
14387,2006,37,1,46,12,6,5,2,5893,0,766,Entry,Technology,475,1
14388,1987,60,2,14,34,14,5,1,7341,2,168,Entry,Technology,360,1
14389,2021,34,5,48,24,2,4,2,3510,1,80,Mid,Healthcare,269,1
14390,1996,58,10,38,13,1,0,3,4062,5,797,Mid,Other,462,1
14391,1988,38,7,30,25,5,1,0,0,3,209,Senior,Finance,439,1
14392,1985,42,0,27,17,7,3,0,0,3,258,Entry,Technology,484,0
14393,2022,65,3,13,19,14,2,4,4436,2,987,Mid,Education,151,1
14394,2004,40,0,41,33,7,3,0,0,4,548,Mid,Other,225,1
14395,2018,28,1,12,6,10,1,1,8312,1,285,Executive,Other,247,1
14396,2007,59,7,18,9,15,1,4,4670,1,53,Mid,Technology,304,1
14397,2012,29,5,11,14,1,1,0,0,4,468,Senior,Technology,170,1
14398,2016,34,8,11,16,5,1,0,0,4,368,Entry,Finance,236,1
14399,1988,58,1,13,10,11,5,4,5612,2,723,Mid,Finance,235,1
14400,1997,23,2,7,33,4,3,1,6419,2,853,Executive,Technology,258,0
14401,2000,62,8,18,26,6,0,4,9160,5,995,Mid,Education,278,1
14402,1981,32,8,21,20,3,2,1,6172,3,99,Mid,Education,147,1
14403,2022,45,5,48,30,11,2,1,5930,3,596,Entry,Healthcare,108,1
14404,2017,27,2,26,3,12,4,5,3808,4,983,Executive,Healthcare,142,1
14405,2019,47,4,50,40,1,5,3,4738,0,724,Senior,Technology,298,0
